lat,lon,sys_time,time,pitch,roll,yaw,pitch_rate,roll_rate,yaw_rate,airspeed,altitude,ground_speed,heading,roll_rate_setpoint,roll_setpoint,pitch_rate_setpoint,pitch_setpoint,throttle_setpoint,roll_kd,roll_kp,pitch_kd,pitch_kp,yaw_kd,yaw_kp,path_checksum,last_command_sent0,last_command_sent1,last_command_sent2,last_command_sent3,internal_battery_voltage,external_battery_voltage,ch1in,ch2in,ch3in,ch4in,ch5in,ch6in,ch7in,ch8in,ch1out,ch2out,ch3out,ch4out,ch5out,ch6out,ch7out,ch8out,camera_status,yaw_rate_setpoint,heading_setpoint,altitude_setpoint,flap_setpoint,wireless_connection,autopilot_active,gps_status,waypoint_count,waypoint_index,path_following,roll_ki,pitch_ki,yaw_ki,heading_kd,heading_kp,heading_ki,altitude_kd,altitude_kp,altitude_ki,throttle_kd,throttle_kp,throttle_ki,flap_kd,flap_kp,flap_ki,path_gain,orbit_gain,autonomousLevel,startup_error_codes,startupSettings,probe_status,RSSI
43.53075333,-80.57742833,442326,211838.5,-2.30023694,0.973017514,-40.64306641,0.203863055,-0.406572759,-0.071733572,-0.900000036,0.8125,0,19,0,0,0,0,-1024, , ,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.53075333,-80.57742833,442326,211838.5,-5.045110226,0.751724601,-42.03500366,0.516694665,-0.104693398,0.026949959,-0.900000036,0.8125,0,19,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0, ,40,,,,,,,,,,,,,,,,,,,,
43.53075333,-80.57742833,442326,211838.5,-3.263501883,-0.237381533,-44.17004013,-0.499132127,0.651271641,-0.213664636,-0.900000036,0.8125,0,19,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53075333,-80.57742833,443685,211839.9063,-4.005574703,3.507876396,-46.93456268,0.707017064,-0.050625276,-0.164796814,-1.695007443,0.8125,0,19,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53075333,-80.57742833,443685,211839.9063,-6.386664867,1.28836143,-49.11597824,-0.229480684,0.372406632,-0.204599664,-1.695007443,0.625,0,19,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53075333,-80.57742833,443685,211839.9063,-7.872587681,2.533299208,-49.23162079,0.229693443,-0.507291615,0.244965836,-1.695007443,0.625,0,19,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53075333,-80.57742833,445043,211841.2969,-3.467475176,0.212606028,-44.84078979,0.078645602,-0.304279804,0.153013766,-0.600000024,0.625,0,19,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53076,-80.57733667,445043,211841.2969,-3.029282331,-2.572804928,-40.50793839,-0.221897468,0.546546638,0.229139224,-0.600000024,0.625,3.402777672,280,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53076167,-80.577355,445043,211841.2969,-6.974345684,-2.4636693,-39.67319107,-0.368468225,-0.199516147,-0.123233929,-0.600000024,0.625,3.875,281,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53076333,-80.57736333,446401,211842.7031,-3.251573086,1.269459009,-44.49461746,0.99328053,0.615509391,-0.434174508,-0.600000024,0.1875,4.963889122,283,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53076667,-80.57737333,446401,211842.7031,7.690066814,0.12017525,-48.46437073,1.30801332,-0.329092234,-0.126147002,-0.600000024,0.1875,6.841666698,284,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53077333,-80.577395,446401,211842.7031,18.56490326,-7.821169853,-49.74285126,0.595307827,-1.21212554,0.049868964,-0.600000024,0.1875,8.119444847,286,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53077833,-80.57741333,447759,211844.0938,14.05180836,-25.75011826,-48.58073044,-0.873005271,-0.911408186,0.081612982,-0.645007372,0.1875,9.072221756,288,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53078833,-80.57744333,447759,211844.0938,5.844875813,-20.90633774,-45.19937515,-0.207263052,1.264591217,-0.16277279,-0.645007372,0.125,9.511111259,291,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.530795,-80.577465,447759,211844.0938,9.913425446,-4.591242313,-50.85954666,0.847465456,0.926450729,-0.529689491,-0.645007372,0.125,10.11111069,293,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53080167,-80.57749833,449117,211845.5,20.18628693,0.356775373,-57.56591797,0.43293047,0.158807442,-0.438209295,-0.734985352,0.125,10.51666641,291,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53081167,-80.57752167,449117,211845.5,22.31149483,4.571837902,-59.76147461,-0.12891075,0.330430746,-0.084994316,-0.734985352,0.125,10.95833302,288,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53081833,-80.57754833,449117,211845.5,22.6825676,8.427742004,-58.49092865,0.076867804,0.277342975,0.253974915,-0.734985352,3.5,11.18888855,285,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53082333,-80.577575,450476,211846.9063,21.79503441,13.78759575,-55.36893082,0.059831545,0.316420376,0.197528273,-0.795007348,3.5,10.9416666,285,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53083167,-80.57761333,450476,211846.9063,20.31632996,17.27250671,-52.90127945,-0.101068392,0.195552886,0.255668938,-0.795007348,3.5,10.82499981,286,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53083667,-80.57764,450476,211846.9063,17.49213982,18.3602581,-50.75633621,-0.161504671,-0.210946068,0.165732861,-0.795007348,3.5,10.46944427,287,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53084333,-80.577665,451834,211848.2969,14.9950037,13.21802902,-48.27164841,-0.269275308,-0.220974237,0.216713622,-0.584985375,10.9375,10.33888912,287,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53085167,-80.57770167,451834,211848.2969,11.90817165,11.84668541,-45.77584839,-0.273706585,-0.094501026,0.232595131,-0.584985375,10.9375,10.51388931,287,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53086,-80.57772833,451834,211848.2969,5.400792122,13.2808609,-44.88873291,-0.584189057,0.083471715,0.046059418,-0.584985375,10.9375,10.80277824,288,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53086833,-80.57775833,453192,211849.7031,0.254089832,11.91900158,-46.22410965,-0.307412148,-0.310513794,-0.104362451,-0.554992676,10.9375,11.25555515,290,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53088167,-80.57780333,453192,211849.7031,-0.480739951,12.090765,-46.67115021,0.126113489,0.11210449,0.066710465,-0.554992676,10.9375,11.59722233,291,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53089333,-80.57783333,453192,211849.7031,2.926184654,10.88058949,-43.53296661,0.452946275,-0.191558719,0.315137923,-0.554992676,14.3125,11.8083334,293,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.530905,-80.57786333,454550,211851.0938,11.30106449,7.569699287,-39.47255325,0.784006596,-0.108214684,0.103783749,-0.840014696,14.3125,12.41388893,296,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53091667,-80.57790833,454550,211851.0938,22.4285717,7.392522335,-37.37124634,0.797816634,-0.103854194,0.104180597,-0.840014696,14.3125,12.92222214,297,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.530935,-80.57794167,454550,211851.0938,14.33472347,12.39581585,-35.86284637,-0.742600799,0.403477103,0.404256403,-0.840014696,19.125,13.18888855,298,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53095833,-80.57801167,455908,211852.5,2.091780424,16.68095016,-33.61952591,-0.68408078,0.341696709,0.272615224,-0.825000048,19.125,13.13888931,299,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53097833,-80.57806,455908,211852.5,1.750132322,19.38742256,-31.69838333,0.72124964,0.094253168,0.077533819,-0.825000048,19.125,12.98611069,301,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53099167,-80.57809,455908,211852.5,9.794086456,18.00588799,-28.8354969,0.660480797,-0.251373798,0.030906735,-0.825000048,19.125,12.71944427,304,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.531005,-80.57811833,457267,211854,16.05217552,16.35293961,-24.3133812,0.463670254,-0.206859395,0.181678817,-0.975000024,21.5625,13.34444427,307,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53102833,-80.57816,457267,211854,20.76276588,17.57332993,-18.30454063,0.475985199,-0.004740608,0.372580528,-0.975000024,21.5625,13.48333359,309,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.531045,-80.578185,457267,211854,23.55140114,18.87137985,-13.59074211,0.214103565,0.138093218,0.312833309,-0.975000024,21.5625,13.14722252,312,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53106333,-80.57821,458625,211855.4063,24.88290787,20.31753731,-9.914008141,0.017578207,-0.320577383,0.012355504,-0.959985375,21.5625,12.59722233,314,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,42,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53109,-80.57824,458625,211855.4063,21.49559975,13.70992088,-9.165585518,-0.299301445,-0.346474051,0.046246376,-0.959985375,28.5,11.42500019,322,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53112667,-80.57827,458625,211855.4063,18.52297592,11.48182297,-7.286308765,-0.302412093,-0.271391571,0.175792113,-0.959985375,28.5,10.77499962,329,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53115833,-80.57828167,459983,211856.7969,13.87017536,8.028226852,-1.269833922,-0.112026475,-0.039825499,0.14344579,-0.734985352,28.5,10.68055534,334,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.5312,-80.57829,459983,211856.7969,12.45703316,7.658322811,-0.264033049,-0.124194346,-0.064018361,-0.002251364,-0.734985352,34.25,10.51666641,338,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53122667,-80.57829167,459983,211856.7969,10.56143856,6.540991306,0.157447383,-0.175354481,-0.072021484,-0.005702697,-0.734985352,34.25,10.57499981,341,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.531245,-80.578295,461341,211858.2031,7.486706734,4.863217354,0.350581676,-0.17033276,-0.213799343,0.09808553,-0.945007384,34.25,10.64444447,344,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.531265,-80.578295,461341,211858.2031,3.928088427,3.644009113,0.823067069,-0.287876457,-0.034203779,0.028434813,-0.945007384,34.25,10.68888855,346,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53129667,-80.57829333,461341,211858.2031,-0.928473771,-1.116292477,0.739830434,0.063397385,-0.258290946,-0.006510836,-0.945007384,38.875,11.27777767,350,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53134333,-80.57828833,462699,211859.5938,0.984150708,-8.398723602,0.218548626,0.067019276,-0.61248672,-0.044135891,-0.945007384,38.875,11.67777824,353,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53137833,-80.578285,462699,211859.5938,20.89220047,-29.11183167,-9.020792007,0.668482244,-0.505570889,-0.102786839,-0.945007384,38.625,11.91111088,359,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53145667,-80.578285,462699,211859.5938,23.68713951,-36.78504562,-14.79070377,0.317835748,-0.290961564,-0.369486481,-0.945007384,38.625,11.65833378,360,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53147833,-80.57828667,464058,211901,24.1109333,-43.72399139,-20.04791451,0.379743397,-0.558643758,-0.387491196,-0.704992712,38.625,10.94444466,357,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53149833,-80.57829333,464058,211901,22.31562805,-48.3710556,-26.08343315,0.398177445,-0.031264301,-0.251113445,-0.704992712,43.5,10.8166666,355,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53153,-80.57830167,464058,211901,17.7592907,-50.63396454,-35.22299194,0.325810879,-0.111316428,-0.822785497,-0.704992712,43.5,10.60277748,353,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53155,-80.57830667,465416,211902.4063,12.06361866,-54.13736725,-45.67028809,0.287575245,0.081485748,-0.584263086,-0.540014684,43.5,10.63888931,350,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
43.53157667,-80.57832333,465416,211902.4063,8.411133766,-53.96654129,-55.25471115,0.27125445,0.125135213,-0.743483722,-0.540014684,43.5,10.01111126,348,0,0,0,0,-1024,3,4.800000191,3.5,1.600000024,3.5,1,0,1,0,0,0,2857,4500,-3072,-3072,-3072,-3072,-3072,-3072,-3072,-3072,0,0,-1024,0,0,0,0,0,0,0,0,0,-1024,2,1,41,0,74,0,0,0,0,5,2,0,0,1.5,0,0,1,0,0,1,0,0.01,1,0,3,0,0,40
